origin_airport_code,origin_airport,origin_airport_id,origin_airport_latitude,origin_airport_longitude,origin_city,origin_country,destination_airport_code,destination_airport,destination_airport_id,destination_airport_latitude,destination_airport_longitude,destination_city,destination_country
SDF,Louisville International Standiford Field,4014,38.1744,-85.736,Louisville,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
SDF,Louisville International Standiford Field,4014,38.1744,-85.736,Louisville,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
SDF,Louisville International Standiford Field,4014,38.1744,-85.736,Louisville,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
SDF,Louisville International Standiford Field,4014,38.1744,-85.736,Louisville,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
SDJ,Sendai Airport,2347,38.13970184,140.9170074,Sendai,Japan,GUM,Antonio B. Won Pat International Airport,2246,13.48340034,144.7960052,Agana,Guam
SDQ,Las Américas International Airport,1762,18.42970085,-69.66889954,Santo Domingo,Dominican Republic,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
SEA,Seattle Tacoma International Airport,3577,47.449001,-122.308998,Seattle,United States,ANC,Ted Stevens Anchorage International Airport,3774,61.174400329589844,-149.9960022,Anchorage,United States
SEA,Seattle Tacoma International Airport,3577,47.449001,-122.308998,Seattle,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
SEA,Seattle Tacoma International Airport,3577,47.449001,-122.308998,Seattle,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
SEA,Seattle Tacoma International Airport,3577,47.449001,-122.308998,Seattle,United States,FRA,Frankfurt am Main Airport,340,50.033333,8.570556,Frankfurt,Germany
SEA,Seattle Tacoma International Airport,3577,47.449001,-122.308998,Seattle,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
SEA,Seattle Tacoma International Airport,3577,47.449001,-122.308998,Seattle,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
SEA,Seattle Tacoma International Airport,3577,47.449001,-122.308998,Seattle,United States,ICN,Incheon International Airport,3930,37.46910095214844,126.45099639892578,Seoul,South Korea
SEA,Seattle Tacoma International Airport,3577,47.449001,-122.308998,Seattle,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
SEA,Seattle Tacoma International Airport,3577,47.449001,-122.308998,Seattle,United States,NRT,Narita International Airport,2279,35.76470184,140.3860016,Tokyo,Japan
SEA,Seattle Tacoma International Airport,3577,47.449001,-122.308998,Seattle,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
SEA,Seattle Tacoma International Airport,3577,47.449001,-122.308998,Seattle,United States,PDX,Portland International Airport,3720,45.58869934,-122.5979996,Portland,United States
SEA,Seattle Tacoma International Airport,3577,47.449001,-122.308998,Seattle,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
SEA,Seattle Tacoma International Airport,3577,47.449001,-122.308998,Seattle,United States,YVR,Vancouver International Airport,156,49.19390106,-123.1839981,Vancouver,Canada
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,ABQ,Albuquerque International Sunport,4019,35.040199,-106.609001,Albuquerque,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,ACV,California Redwood Coast-Humboldt County Airport,4384,40.978101,-124.109,Arcata CA,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,AKL,Auckland International Airport,2006,-37.0080986,174.7920074,Auckland,New Zealand
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,ATL,Hartsfield Jackson Atlanta International Airport,3682,33.6367,-84.428101,Atlanta,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,AUS,Austin Bergstrom International Airport,3673,30.194499969482422,-97.66989899,Austin,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,BFL,Meadows Field,3558,35.43360138,-119.0569992,Bakersfield,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,BOI,Boise Air Terminal/Gowen Field,3495,43.5644,-116.223,Boise,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,BOS,General Edward Lawrence Logan International Airport,3448,42.36429977,-71.00520325,Boston,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,BUR,Bob Hope Airport,3644,34.20069885253906,-118.3590012,Burbank,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,BWI,Baltimore/Washington International Thurgood Marshall Airport,3849,39.1754,-76.668297,Baltimore,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,CDG,Charles de Gaulle International Airport,1382,49.012798,2.55,Paris,France
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,CEC,Jack Mc Namara Field Airport,5727,41.78020096,-124.2369995,Crescent City,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,CIC,Chico Municipal Airport,3710,39.79539871,-121.8580017,Chico,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,COS,City of Colorado Springs Municipal Airport,3819,38.805801,-104.700996,Colorado Springs,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,CUN,Cancún International Airport,1852,21.036500930800003,-86.87709808,Cancun,Mexico
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,DCA,Ronald Reagan Washington National Airport,3520,38.8521,-77.037697,Washington,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,DFW,Dallas Fort Worth International Airport,3670,32.896801,-97.038002,Dallas-Fort Worth,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,EUG,Mahlon Sweet Field,4099,44.12459945678711,-123.211998,Eugene,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,FAT,Fresno Yosemite International Airport,3687,36.77619934082031,-119.7180023,Fresno,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,FLL,Fort Lauderdale Hollywood International Airport,3533,26.072599,-80.152702,Fort Lauderdale,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,FRA,Frankfurt am Main Airport,340,50.033333,8.570556,Frankfurt,Germany
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,GDL,Don Miguel Hidalgo Y Costilla International Airport,1804,20.521799087524414,-103.310997,Guadalajara,Mexico
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,HKG,Hong Kong International Airport,3077,22.308901,113.915001,Hong Kong,Hong Kong
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,HNL,Daniel K Inouye International Airport,3728,21.32062,-157.924228,Honolulu,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,ICN,Incheon International Airport,3930,37.46910095214844,126.45099639892578,Seoul,South Korea
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,IND,Indianapolis International Airport,3585,39.7173,-86.294403,Indianapolis,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,JFK,John F Kennedy International Airport,3797,40.63980103,-73.77890015,New York,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,KIX,Kansai International Airport,3992,34.42729949951172,135.24400329589844,Osaka,Japan
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,KOA,Ellison Onizuka Kona International At Keahole Airport,3514,19.738783,-156.045603,Kona,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,LAS,McCarran International Airport,3877,36.08010101,-115.1520004,Las Vegas,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,LHR,London Heathrow Airport,507,51.4706,-0.461941,London,United Kingdom
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,LIH,Lihue Airport,3602,21.97599983215332,-159.3390045,Lihue,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,LMT,Crater Lake-Klamath Regional Airport,5750,42.156101,-121.733002,Klamath Falls,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,MCI,Kansas City International Airport,3458,39.2976,-94.713898,Kansas City,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,MCO,Orlando International Airport,3878,28.429399490356445,-81.30899811,Orlando,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,MEX,Licenciado Benito Juarez International Airport,1824,19.4363,-99.072098,Mexico City,Mexico
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,MFR,Rogue Valley International Medford Airport,4101,42.37419891357422,-122.8730011,Medford,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,MOD,Modesto City Co-Harry Sham Field,3816,37.62580109,-120.9540024,Modesto,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,MRY,Monterey Peninsula Airport,3948,36.58700180053711,-121.8430023,Monterey,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,3858,44.882,-93.221802,Minneapolis,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,MSY,Louis Armstrong New Orleans International Airport,3861,29.99340057373047,-90.25800323,New Orleans,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,MUC,Munich Airport,346,48.353802,11.7861,Munich,Germany
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,NRT,Narita International Airport,2279,35.76470184,140.3860016,Tokyo,Japan
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,OGG,Kahului Airport,3456,20.8986,-156.429993,Kahului,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,OKC,Will Rogers World Airport,3863,35.39310073852539,-97.60070038,Oklahoma City,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,ONT,Ontario International Airport,3734,34.055999755859375,-117.6009979,Ontario,United States
SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
